initialCost;totalEstFee
690250.00;7490.80
31500.00;543.10
0.00;420.00
0.00;160.00
22500.00;450.40
15000.00;368.00
0.00;160.00
88000.00;1119.90
5000.00;265.00
60000.00;831.50
40000.00;625.50
4000.00;245.00
7000.00;210.14
74098.00;490.50
156546.00;1154.20
0.00;280.00
0.00;420.00
0.00;160.00
10000.00;286.50
0.00;360.00
75000.00;986.00
114250.00;1398.00
32500.00;553.40
56500.00;800.60
71000.00;1104.80
0.00;160.00
130000.00;1552.50
0.00;322.24
1000.00;584.20
6000.00;275.30
174655.00;2016.00
106200.00;1315.60
0.00;210.00
25000.00;471.00
40000.00;310.25
24400.00;471.00
13700.00;357.70
59266.00;413.25
728531.00;7722.20
0.00;160.00
500.00;225.00
874000.00;9215.70
3000.00;225.00
720967.00;7639.80
0.00;729.40
30000.00;492.50
0.00;160.00
6000.00;245.30
10000.00;286.50
0.00;200.00
10000.00;155.75
226000.00;2541.30
20725.00;429.80
1000.00;436.52
10000.00;316.50
120000.00;1449.50
24000.00;460.70
58500.00;408.10
1000.00;225.00
78500.00;1027.20
6670.00;285.60
150000.00;1813.50
20000.00;207.25
72000.00;1402.10
5000.00;265.00
30000.00;577.50
35500.00;584.30
13000.00;347.40
150000.00;1973.50
25000.00;441.00
1200.00;225.00
15000.00;368.00
233000.00;2613.40
26000.00;481.30
70000.00;934.50
12500.00;347.40
1000.00;619.82
9000.00;306.20
72927.00;965.40
0.00;160.00
0.00;160.00
468750.00;5204.20
55000.00;780.00
20000.00;207.25
0.00;260.00
44000.00;666.70
32000.00;469.05
0.00;160.00
76000.00;996.30
34000.00;563.70
7500.00;295.90
48000.00;707.90
90964.00;1150.80
43980.00;666.70
4000.00;245.00
100.00;195.00
120000.00;1504.50
0.00;816.80
0.00;1352.00
1.00;225.00
0.00;160.00
1500000.00;15663.50
0.00;0.00
36000.00;584.30
15500.00;378.30
56600.00;800.60
11500.00;337.10
10000.00;316.50
45000.00;677.00
3600.00;245.00
0.00;160.00
28000.00;501.90
3000.00;225.00
0.00;160.00
50000.00;361.75
3500.00;245.00
706500.00;7495.60
200000.00;2273.50
15100.00;378.30
81000.00;1047.80
50000.00;728.50
19600.00;419.50
15000.00;181.50
4000.00;245.00
3000.00;225.00
45000.00;677.00
1.00;225.00
1000.00;225.00
0.00;170.00
0.00;160.00
0.00;0.00
0.00;960.00
24500.00;471.00
0.00;1624.00
700000.00;7478.50
80000.00;1037.50
0.00;2200.00
975000.00;10256.00
0.00;0.00
1.00;225.00
0.00;475.80
0.00;160.00
1.00;280.00
100.00;170.00
150000.00;1918.50
0.00;230.00
0.00;350.00
0.00;0.00
21000.00;429.80
1000.00;225.00
60000.00;831.50
30000.00;522.50
0.00;0.00
127655.00;763.45
3000.00;225.00
425400.00;4601.30
61000.00;841.80
340000.00;3715.50
3000.00;225.00
0.00;0.00
6700.00;285.60
0.00;170.00
16000.00;186.65
122000.00;732.55
1000.00;195.00
112000.00;681.05
0.00;0.00
0.00;195.00
0.00;100.00
121500.00;1470.10
80000.00;1037.50
15000.00;368.00
15000.00;368.00
0.00;190.00
49795.00;361.75
78000.00;505.95
20000.00;419.50
4000.00;245.00
100.00;225.00
1000.00;225.00
30000.00;522.50
207242.00;2355.90
28000.00;501.90
5000.00;425.00
60000.00;831.50
1.00;225.00
3000.00;225.00
15000.00;368.00
187000.00;1107.30
21450.00;234.71
970000.00;10204.50
1000.00;225.00
80000.00;1037.50
730859.00;7742.80
574392.00;6136.00
10000.00;316.50
6400.00;285.60
1000.00;225.00
1000.00;195.00
0.00;160.00
232000.00;2603.10
0.00;160.00
20000.00;419.50
2000.00;170.00
5000.00;265.00
0.00;200.00
0.00;160.00
0.00;160.00
0.00;170.00
1000.00;225.00
2000.00;130.00
280000.00;3097.50
50000.00;728.50
44375.00;336.00
40000.00;625.50
13300.00;357.70
29020.00;522.50
0.00;170.00
8000.00;295.90
9000.00;306.20
0.00;200.00
25000.00;471.00
7000.00;285.60
0.00;160.00
1021450.00;10740.10
103000.00;634.70
2500.00;130.00
32500.00;274.20
1100000.00;11804.42
659000.00;7001.20
3000.00;225.00
6320.00;285.60
100000.00;1243.50
36700.00;594.60
25650.00;481.30
43000.00;656.40
53400.00;769.70
142500.00;840.70
45000.00;677.00
0.00;200.00
86000.00;1099.30
11700.00;337.10
0.00;166.00
200000.00;2273.50
10000.00;316.50
28900.00;512.20
0.00;3980.44
0.00;180.00
0.00;210.00
10000.00;316.50
260220.00;2901.80
65900.00;893.30
0.00;320.00
0.00;180.00
0.00;160.00
10700.00;326.80
55900.00;790.30
10000.00;316.50
0.00;0.00
384000.00;4383.70
20000.00;389.50
0.00;230.00
0.00;180.00
40000.00;625.50
0.00;180.00
100.00;130.00
20400.00;429.80
69930.00;934.50
0.00;913.28
101000.00;1253.80
39000.00;615.20
45000.00;677.00
20000.00;207.25
0.00;170.00
131400.00;944.05
350000.00;3818.50
6695.00;285.60
3000.00;225.00
80000.00;1037.50
7000.00;285.60
0.00;800.00
0.00;290.00
86000.00;1099.30
105300.00;1305.30
175000.00;2016.00
0.00;160.00
0.00;420.00
20000.00;389.50
211750.00;2397.10
0.00;210.00
0.00;270.00
0.00;160.00
0.00;170.00
234515.00;2634.00
0.00;170.00
1000.00;225.00
23500.00;460.70
170857.00;1974.80
81500.00;526.55
58200.00;821.20
129000.00;768.60
29600.00;522.50
27000.00;243.30
140220.00;870.40
10000.00;316.50
52500.00;759.40
30000.00;522.50
343200.00;3756.70
0.00;160.00
336275.00;3684.60
520000.00;5569.50
110000.00;1346.50
79750.00;1037.50
4780.00;265.00
0.00;100.00
1000.00;195.00
58000.00;810.90
24000.00;227.85
0.00;160.00
30000.00;298.75
97800.00;1222.90
3000.00;225.00
231887.00;2603.10
4000.00;245.00
50000.00;728.50
0.00;180.00
0.00;755.96
70000.00;934.50
259608.00;2891.50
1000.00;195.00
0.00;160.00
5000.00;265.00
0.00;408.00
176000.00;2026.30
235000.00;2634.00
15000.00;181.50
1000.00;195.00
0.00;100.00
34605.00;574.00
0.00;480.00
150000.00;1728.50
31420.00;543.10
0.00;270.00
30000.00;522.50
0.00;100.00
18000.00;196.95
103587.00;1284.70
0.00;160.00
375000.00;4076.00
47000.00;697.60
0.00;0.00
0.00;0.00
20500.00;429.80
25000.00;441.00
262500.00;2922.40
0.00;1360.00
44000.00;666.70
3000.00;225.00
0.00;724.52
12000.00;337.10
3120000.00;32404.50
260000.00;2891.50
0.00;0.00
75000.00;986.00
13000.00;347.40
5000.00;265.00
71075.00;955.10
0.00;160.00
84910.00;1089.00
0.00;0.00
20000.00;419.50
219000.00;2469.20
4500.00;265.00
21000.00;429.80
240000.00;2685.50
6000.00;275.30
4194.00;235.00
71000.00;944.80
60000.00;831.50
2000.00;130.00
0.00;0.00
1670000.00;17414.50
0.00;210.00
15000.00;368.00
49200.00;728.50
53900.00;769.70
39500.00;625.50
13500.00;357.70
21000.00;429.80
1000.00;225.00
3000.00;225.00
0.00;0.00
0.00;446.00
20000.00;419.50
1051200.00;11360.20
150000.00;1758.50
1000.00;225.00
260000.00;2891.50
51000.00;738.80
120000.00;1449.50
61500.00;852.10
0.00;180.00
78000.00;1016.90
59345.00;831.50
70875.00;944.80
259000.00;2881.20
50500.00;738.80
626000.00;7720.16
1000.00;385.00
5500.00;135.15
29840.00;522.50
43000.00;656.40
80000.00;1037.50
293500.00;3241.70
13000.00;171.20
24000.00;460.70
76800.00;976.60
8000.00;295.90
28290.00;512.20
0.00;160.00
7000.00;340.60
97000.00;1212.60
20000.00;419.50
182891.00;1046.70
43000.00;656.40
0.00;810.00
132000.00;1628.10
0.00;0.00
17000.00;191.80
1000.00;225.00
80000.00;1037.50
1000.00;355.00
33500.00;563.70
10000.00;316.50
0.00;435.60
0.00;0.00
166125.00;1988.60
26500.00;243.30
220000.00;2479.50
54000.00;769.70
24960.00;471.00
150000.00;1758.50
3000.00;225.00
29000.00;512.20
10000.00;7033.22
100000.00;1243.50
0.00;160.00
65700.00;893.30
78000.00;1016.90
0.00;420.00
0.00;160.00
35000.00;629.00
0.00;435.60
1000.00;225.00
0.00;0.00
0.00;676.64
30000.00;522.50
13000.00;171.20
90000.00;1140.50
7200.00;145.45
35800.00;584.30
0.00;100.00
12313.00;347.40
10000.00;316.50
143000.00;1686.40
28050.00;512.20
0.00;0.00
20000.00;419.50
4000.00;130.00
62500.00;862.40
120000.00;1449.50
0.00;160.00
0.00;160.00
6244000.00;64526.70
20000.00;419.50
8000.00;145.45
0.00;1911.88
601500.00;6414.10
150000.00;1758.50
8000.00;295.90
20000.00;419.50
100000.00;1243.50
48000.00;707.90
3000.00;225.00
25000.00;233.00
0.00;160.00
212250.00;2407.40
561000.00;5991.80
4000.00;245.00
1899108.00;19783.50
54000.00;769.70
0.00;0.00
300000.00;3358.50
6750.00;140.30
309357.00;3406.50
702180.00;7454.40
38000.00;604.90
80000.00;1037.50
221000.00;2489.80
66900.00;903.60
69500.00;1094.50
0.00;0.00
0.00;160.00
44000.00;666.70
3750.00;215.00
30000.00;522.50
26000.00;611.30
12000.00;337.10
283244.00;3138.70
16000.00;378.30
13500.00;357.70
0.00;420.00
76360.00;1006.60
17500.00;196.95
210000.00;2376.50
125000.00;1501.00
40000.00;625.50
0.00;160.00
0.00;160.00
0.00;160.00
3000.00;195.00
20000.00;419.50
14000.00;357.70
6900.00;255.60
2100.00;130.00
43825.00;666.70
235000.00;2634.00
0.00;0.00
13000.00;347.40
0.00;420.00
3000.00;225.00
1000.00;225.00
5000.00;265.00
216950.00;1527.36
0.00;160.00
1000.00;225.00
1750000.00;18238.50
0.00;160.00
0.00;160.00
5000.00;265.00
30000.00;522.50
48300.00;356.60
12000.00;337.10
15000.00;368.00
0.00;260.00
0.00;0.00
0.00;160.00
0.00;160.00
1000.00;225.00
3400.00;245.00
7000.00;285.60
8800.00;306.20
15000.00;368.00
23000.00;610.40
172720.00;1337.16
127810.00;1531.90
18300.00;409.20
12000.00;337.10
0.00;3949.24
0.00;420.00
70300.00;999.80
15000.00;338.00
173340.00;2005.70
3000.00;225.00
196000.00;2232.30
16000.00;378.30
103275.00;639.85
160000.00;1861.50
0.00;654.00
0.00;160.00
0.00;160.00
0.00;992.00
1000.00;225.00
30000.00;418.75
20000.00;419.50
25000.00;233.00
0.00;160.00
0.00;160.00
36000.00;289.65
13500.00;357.70
72500.00;965.40
65000.00;883.00
4000.00;245.00
0.00;100.00
87800.00;1119.90
185850.00;2344.30
25000.00;636.00
9200.00;316.50
75000.00;986.00
0.00;200.00
0.00;0.00
15000.00;368.00
140000.00;1655.50
0.00;170.00
100000.00;1243.50
0.00;230.00
1000.00;225.00
30000.00;522.50
14400.00;368.00
94500.00;1192.00
0.00;160.00
0.00;190.00
1000.00;225.00
29500.00;522.50
111650.00;1367.10
140000.00;1655.50
0.00;2024.20
408000.00;4415.90
0.00;160.00
0.00;0.00
70000.00;504.75
2000.00;225.00
12500.00;317.40
10000.00;286.50
0.00;170.00
20000.00;367.25
140000.00;1655.50
0.00;160.00
0.00;160.00
1065000.00;11183.00
4000.00;245.00
0.00;200.00
389925.00;2312.75
45900.00;687.30
100.00;225.00
115200.00;901.65
89500.00;1140.50
8000.00;145.45
555822.00;5940.30
0.00;380.00
75000.00;986.00
42000.00;646.10
34000.00;563.70
25000.00;233.00
42000.00;646.10
0.00;0.00
20000.00;247.25
64050.00;883.00
65000.00;883.00
45000.00;677.00
178000.00;2046.90
100000.00;1243.50
0.00;195.00
381280.00;4148.10
6000.00;275.30
34000.00;563.70
15950.00;348.30
18000.00;398.90
0.00;1000.00
0.00;0.00
39462.00;625.50
0.00;0.00
0.00;190.00
0.00;573.40
26000.00;481.30
56025.00;800.60
56000.00;790.30
24000.00;460.70
72000.00;955.10
77000.00;976.60
0.00;270.00
0.00;160.00
119700.00;1449.50
13650.00;517.70
10000.00;155.75
50000.00;728.50
43000.00;656.40
64680.00;883.00
115000.00;696.50
166500.00;1933.60
25000.00;471.00
36975.00;594.60
27000.00;491.60
15000.00;368.00
71663.00;955.10
9000.00;306.20
0.00;200.00
0.00;435.60
34100.00;574.00
77000.00;976.60
60000.00;413.25
0.00;435.60
0.00;130.00
0.00;330.00
0.00;160.00
56525.00;960.60
40000.00;625.50
6000.00;275.30
437000.00;4714.60
62000.00;852.10
10000.00;155.75
11417.00;307.10
240000.00;2685.50
0.00;200.00
76000.00;996.30
20000.00;419.50
0.00;230.00
0.00;190.00
0.00;220.00
16000.00;378.30
94000.00;588.35
17500.00;398.90
52500.00;377.20
0.00;0.00
277000.00;3066.60
0.00;210.00
30000.00;522.50
10000.00;316.50
70000.00;934.50
110100.00;1356.80
0.00;2186.96
10000000.00;103213.50
0.00;200.00
0.00;160.00
18000.00;398.90
9000.00;306.20
0.00;190.00
0.00;0.00
10000.00;316.50
15000.00;368.00
60084.00;841.80
159000.00;1851.20
29000.00;512.20
48000.00;707.90
57500.00;402.95
24000.00;460.70
7000.00;255.60
83000.00;1068.40
65000.00;883.00
1000.00;170.00
29387.00;522.50
44000.00;666.70
33000.00;553.40
9600.00;316.50
150000.00;1758.50
95000.00;1192.00
0.00;310.00
14308.00;221.50
68000.00;454.45
5000.00;265.00
41300.00;646.10
0.00;160.00
15000.00;181.50
72000.00;955.10
0.00;802.36
25000.00;471.00
0.00;160.00
0.00;260.00
0.00;317.20
123500.00;1545.70
0.00;160.00
0.00;2240.00
0.00;200.00
0.00;160.00
1845.00;225.00
40000.00;595.50
1600000.00;16693.50
58100.00;821.20
1000.00;225.00
198360.00;2263.20
55000.00;780.00
0.00;3587.06
635025.00;6764.30
0.00;200.00
2100.00;195.00
60000.00;831.50
173000.00;1995.40
50000.00;728.50
78900.00;1027.20
500000.00;5363.50
0.00;288.00
6130.00;340.60
0.00;160.00
20000.00;389.50
0.00;170.00
7400.00;295.90
0.00;264.00
5000.00;265.00
148284.00;1748.20
0.00;420.00
502000.00;5384.10
125000.00;1501.00
92500.00;1171.40
97445.00;1222.90
26700.00;243.30
26250.00;491.60
15000.00;368.00
0.00;160.00
29900.00;522.50
62500.00;862.40
0.00;220.00
0.00;170.00
0.00;100.00
96700.00;1212.60
0.00;420.00
350000.00;3818.50
0.00;160.00
25000.00;471.00
0.00;100.00
0.00;160.00
0.00;260.00
20000.00;419.50
7500.00;295.90
0.00;160.00
18000.00;398.90
18000.00;398.90
20000.00;549.50
15000.00;368.00
0.00;160.00
15000.00;368.00
0.00;160.00
0.00;160.00
25000.00;471.00
195000.00;2437.00
46275.00;697.60
0.00;420.00
104500.00;645.00
20000.00;419.50
11000.00;160.90
20000.00;549.50
20000.00;419.50
466694.00;5023.60
138000.00;1634.90
6000.00;275.30
3000.00;195.00
20000.00;389.50
45000.00;677.00
4200.00;235.00
77350.00;1176.90
40000.00;755.50
12000.00;337.10
0.00;210.00
292360.00;1973.20
15000.00;181.50
108500.00;1336.20
16000.00;378.30
18000.00;398.90
0.00;160.00
132500.00;1583.40
192400.00;2201.40
450000.00;4848.50
4000000.00;41413.50
678979.00;7207.20
17000.00;388.60
200000.00;2273.50
0.00;310.00
4000.00;215.00
20000.00;549.50
0.00;210.00
295375.00;3262.30
0.00;160.00
12000.00;337.10
0.00;100.00
32000.00;269.05
255000.00;2840.00
45000.00;336.00
25000.00;471.00
6000.00;295.15
0.00;200.00
250000.00;2758.50
64000.00;872.70
50000.00;728.50
7500.00;145.45
10000.00;316.50
75000.00;986.00
0.00;100.00
51000.00;366.90
30000.00;522.50
20000.00;419.50
100000.00;1243.50
52500.00;889.40
0.00;940.00
93000.00;1171.40
18180.00;379.20
0.00;640.00
32000.00;543.10
12500.00;347.40
101209.00;1264.10
19800.00;419.50
0.00;160.00
18000.00;398.90
33001.00;279.35
95000.00;1192.00
10500.00;326.80
10000.00;316.50
0.00;160.00
45000.00;336.00
126000.00;1511.30
0.00;420.00
1795.00;225.00
0.00;310.00
65000.00;883.00
50000.00;728.50
180000.00;2067.50
15000.00;181.50
3000.00;195.00
12000.00;337.10
3416966.00;35408.60
7500.00;265.90
0.00;0.00
6000.00;275.30
0.00;170.00
0.00;180.00
0.00;160.00
0.00;160.00
0.00;160.00
0.00;170.00
0.00;160.00
18000.00;398.90
0.00;130.00
0.00;160.00
15000.00;528.00
36000.00;584.30
20000.00;207.25
1605150.00;16755.30
34000.00;563.70
17000.00;191.80
0.00;100.00
35000.00;574.00
20000.00;419.50
201000.00;2283.80
34600.00;284.50
0.00;420.00
32000.00;543.10
3000.00;225.00
32500.00;274.20
0.00;160.00
0.00;220.00
0.00;220.00
0.00;220.00
170000.00;1964.50
40000.00;625.50
0.00;160.00
0.00;220.00
11250.00;337.10
1000.00;225.00
0.00;160.00
28800.00;512.20
3000.00;195.00
75500.00;996.30
110900.00;1356.80
80250.00;1047.80
20000.00;419.50
10000.00;316.50
270500.00;3004.80
0.00;160.00
0.00;746.84
20000.00;419.50
0.00;443.28
0.00;622.88
110059.00;1356.80
0.00;0.00
108000.00;1325.90
11000.00;326.80
9000.00;306.20
0.00;160.00
285800.00;3214.30
65912.00;1053.30
5000.00;235.00
0.00;0.00
69400.00;464.75
12000.00;337.10
0.00;210.00
3500.00;245.00
35000.00;574.00
0.00;130.00
78220.00;1027.20
1000.00;355.00
0.00;0.00
91600.00;1161.10
69480.00;934.50
0.00;152.00
250000.00;2788.50
230183.00;2592.80
20000.00;549.50
19800.00;419.50
46452.00;697.60
0.00;250.00
5000.00;320.00
28900.00;512.20
34841.00;574.00
0.00;0.00
525000.00;5621.00
0.00;160.00
886342.00;9349.60
50000.00;728.50
0.00;210.00
0.00;170.00
5053473.00;52269.70
119250.00;722.25
0.00;443.28
0.00;0.00
70000.00;934.50
183500.00;2108.70
0.00;286.00
791100.00;8371.10
25000.00;471.00
22500.00;222.70
5000.00;170.00
0.00;320.00
96000.00;1202.30
100000.00;1213.50
20000.00;419.50
20000.00;1360.42
231000.00;2592.80
251950.00;2809.10
69000.00;894.20
0.00;100.00
50000.00;728.50
44600.00;572.96
190000.00;2170.50
5000.00;265.00
0.00;200.00
30000.00;522.50
0.00;649.60
64000.00;872.70
0.00;420.00
85000.00;1089.00
0.00;160.00
0.00;180.00
0.00;400.00
1000.00;225.00
5400.00;275.30
0.00;160.00
9000.00;306.20
243887.00;2726.70
5300.00;275.30
0.00;136.00
0.00;0.00
0.00;170.00
40000.00;625.50
59000.00;821.20
52945.00;759.40
0.00;170.00
85000.00;1304.00
125000.00;1661.00
20000.00;389.50
0.00;170.00
13500.00;357.70
22000.00;440.10
0.00;710.00
0.00;160.00
75000.00;986.00
20000.00;207.25
330000.00;3612.50
2500.00;130.00
30000.00;522.50
7000.00;285.60
300000.00;3463.50
2200000.00;22873.50
290000.00;3200.50
72000.00;1115.10
16000.00;186.65
0.00;638.40
0.00;443.28
0.00;170.00
63540.00;927.70
284560.00;3149.00
0.00;835.28
70000.00;934.50
100000.00;1243.50
0.00;0.00
0.00;0.00
7500.00;145.45
0.00;320.00
25000.00;471.00
70000.00;464.75
40000.00;625.50
20000.00;419.50
15000.00;368.00
157000.00;1830.60
5000.00;265.00
1578000.00;16521.90
6500.00;140.30
0.00;100.00
61000.00;841.80
20000.00;579.50
30000.00;522.50
149848.00;1758.50
150000.00;1758.50
344352.00;3767.00
1000.00;225.00
0.00;170.00
18000.00;398.90
14800.00;368.00
12000.00;166.05
0.00;160.00
41511.00;646.10
55059.00;790.30
52000.00;749.10
350000.00;1946.75
0.00;200.00
129804.00;793.55
0.00;170.00
20000.00;419.50
0.00;443.28
0.00;443.28
0.00;302.16
0.00;490.00
0.00;649.60
42000.00;646.10
61425.00;852.10
0.00;0.00
0.00;230.00
0.00;170.00
150000.00;1758.50
100.00;130.00
0.00;190.00
160000.00;1861.50
110000.00;1346.50
4000.00;245.00
80000.00;1037.50
20000.00;419.50
9100.00;195.75
1000.00;225.00
116785.00;1418.60
0.00;468.00
0.00;776.00
0.00;776.00
35000.00;574.00
1000.00;225.00
10000.00;316.50
40000.00;625.50
125000.00;1112.64
63000.00;862.40
0.00;420.00
12000.00;189.57
8000.00;295.90
0.00;514.88
0.00;230.00
311250.00;3427.10
0.00;0.00
9000.00;150.60
30000.00;522.50
100400.00;1253.80
5000.00;130.00
0.00;180.00
30138.00;263.90
0.00;180.00
0.00;170.00
20000.00;419.50
10000.00;155.75
150430.00;1768.80
17500.00;453.90
0.00;420.00
9000.00;306.20
40000.00;625.50
16500.00;388.60
3000.00;195.00
409000.00;4426.20
0.00;0.00
20000.00;419.50
13700.00;517.70
0.00;160.00
96000.00;1202.30
30000.00;522.50
1000.00;225.00
0.00;1100.16
0.00;0.00
65000.00;883.00
15000.00;368.00
741000.00;7845.80
25000.00;441.00
28000.00;248.45
3000.00;195.00
533000.00;5703.40
256400.00;1427.80
86000.00;547.15
3000.00;225.00
0.00;170.00
3000.00;225.00
47700.00;707.90
1000.00;225.00
0.00;646.20
75000.00;986.00
193000.00;1502.20
71000.00;944.80
30000.00;522.50
54000.00;769.70
0.00;160.00
0.00;0.00
110000.00;1346.50
0.00;1788.64
0.00;0.00
0.00;270.00
10000.00;316.50
3000.00;195.00
10000.00;316.50
5000.00;265.00
25000.00;233.00
60000.00;413.25
0.00;400.00
700000.00;7423.50
806000.00;8515.30
22000.00;440.10
98600.00;1233.20
1275000.00;13666.72
18000.00;398.90
120000.00;1449.50
0.00;160.00
88680.00;1130.20
0.00;240.00
3000.00;225.00
2000.00;225.00
15380.00;578.30
64000.00;872.70
323150.00;3550.70
6320.00;285.60
25000.00;471.00
20000.00;419.50
1190000.00;12470.50
0.00;443.28
150000.00;1758.50
0.00;100.00
310000.00;3406.50
385000.00;4234.00
30000.00;492.50
22000.00;440.10
0.00;0.00
19750.00;419.50
150000.00;1758.50
150000.00;1758.50
0.00;864.00
0.00;160.00
30000.00;522.50
0.00;200.00
0.00;1680.48
3500.00;245.00
0.00;1888.00
36000.00;584.30
0.00;160.00
625000.00;6651.00
20000.00;474.50
1000.00;225.00
0.00;0.00
40760.00;635.80
360000.00;3921.50
15000.00;368.00
2000.00;280.00
17000.00;191.80
0.00;384.00
20000.00;549.50
0.00;0.00
237000.00;2654.60
25000.00;471.00
32000.00;673.10
94000.00;1181.70
195710.00;2232.30
190250.00;2180.80
0.00;160.00
0.00;443.28
50000.00;728.50
9500.00;316.50
202000.00;2294.10
25558.00;481.30
90000.00;774.67
76500.00;1061.60
34200.00;574.00
100000.00;1243.50
20000.00;419.50
13050.00;246.91
78000.00;505.95
0.00;376.00
375000.00;4076.00
500000.00;5363.50
0.00;500.00
560663.00;5991.80
0.00;220.00
49000.00;718.20
15000.00;181.50
171199.00;1985.10
20000.00;419.50
6000.00;245.30
160000.00;1861.50
0.00;160.00
291000.00;3210.80
60000.00;831.50
1000.00;170.00
0.00;320.00
0.00;160.00
0.00;160.00
0.00;160.00
0.00;230.00
0.00;160.00
6000.00;275.30
100.00;280.00
66000.00;490.23
4350.00;265.00
83000.00;1068.40
57500.00;402.95
125000.00;1501.00
0.00;0.00
0.00;250.00
0.00;420.00
95000.00;1192.00
0.00;160.00
0.00;210.00
3000.00;225.00
66300.00;903.60
315000.00;3458.00
550000.00;5878.50
0.00;0.00
163000.00;1892.40
58700.00;821.20
0.00;160.00
80000.00;1037.50
74000.00;975.70
0.00;0.00
40000.00;595.50
0.00;200.00
13000.00;347.40
0.00;240.00
29100.00;522.50
167040.00;1943.90
11000.00;326.80
9000.00;306.20
0.00;200.00
24900.00;441.00
0.00;160.00
116000.00;1408.30
20500.00;399.80
0.00;0.00
0.00;180.00
0.00;200.00
0.00;896.00
138000.00;1634.90
0.00;180.00
180000.00;2067.50
92880.00;1171.40
26500.00;243.30
27000.00;491.60
19500.00;419.50
0.00;1144.00
20000.00;207.25
188000.00;2149.90
1208000.00;12655.90
106050.00;1315.60
15000.00;181.50
52000.00;719.10
0.00;480.00
182172.00;2098.40
450000.00;4903.50
0.00;230.00
20000.00;419.50
10000.00;316.50
0.00;160.00
3500.00;245.00
61985.00;852.10
39600.00;310.25
84000.00;1078.70
8515.00;466.20
3200.00;215.00
0.00;180.00
4200.00;235.00
292902.00;3391.40
0.00;160.00
43360.00;666.70
423950.00;4795.70
306000.00;3365.30
700000.00;7423.50
34200.00;284.50
263000.00;2922.40
0.00;0.00
0.00;0.00
10000.00;316.50
154000.00;1799.70
75000.00;986.00
12000.00;307.10
114400.00;1398.00
0.00;0.00
72600.00;965.40
295000.00;3252.00
50000.00;728.50
15000.00;338.00
257000.00;2860.60
0.00;330.00
47400.00;707.90
20000.00;207.25
0.00;160.00
0.00;230.00
5000.00;265.00
20000.00;419.50
0.00;160.00
65000.00;883.00
20000.00;419.50
4000.00;245.00
57000.00;800.60
15000.00;368.00
0.00;0.00
28400.00;512.20
8800.00;306.20
60500.00;841.80
148000.00;1737.90
10000.00;316.50
125000.00;1501.00
27250.00;501.90
0.00;160.00
0.00;160.00
934760.00;9844.00
0.00;160.00
21125.00;440.10
0.00;100.00
0.00;100.00
20000.00;419.50
10000.00;316.50
30100.00;502.80
0.00;180.00
1845.00;225.00
460000.00;4951.50
0.00;200.00
35000.00;574.00
